RowNumber,CustomerId,First Name,Second Name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,HasCrCard
1831,15572467,Daud ,Abu,506,Pahang,Male,37,5,0,2,1,127543.81,1
1832,15738219,Jolie,Ella,632,Johor,Female,36,7,0,2,1,52526.65,1
1833,15600710,Hasan ,Ghani ,620,Pahang,Male,22,0,0,1,0,32589.45,1
1834,15804394,Ramzi ,Abu,663,Johor,Male,32,8,130627.66,1,0,47161.25,1
1835,15694188,Samima,Latifa,700,Pahang,Female,46,5,56580.95,2,1,45424.13,0
1836,15583718,Lutfi ,Amin,696,Kelantan,Male,38,6,142316.14,1,1,8018.49,1
1837,15802478,Ramzi ,Amin,767,Johor,Male,31,6,0,2,1,195668,1
1838,15619343,Imran ,Abu,561,Johor,Male,56,7,152759,2,0,133167.11,1
1839,15758813,Ramli ,Abu,350,Selangor,Male,39,0,109733.2,2,0,123602.11,0
1840,15761374,Umar ,Syamsul,706,Selangor,Male,54,9,117444.51,1,1,186238.85,1
1841,15569209,Rose,Bella,464,Johor,Female,34,5,76001.57,1,1,158668.87,1
1842,15788539,Hawa,Fiza,501,Kelantan,Female,34,3,107747.57,1,0,9249.36,1
1843,15747222,Dwi,Asha ,745,Pahang,Female,35,8,0,2,1,116581.1,1
1844,15769346,Jolie,Fiza,587,Kelantan,Female,36,1,134997.49,2,0,44688.08,1
1845,15699634,Asha ,Elsa,667,Kelantan,Female,48,2,0,2,1,148608.39,1
1846,15589076,Lutfi ,Abu,737,Pahang,Male,36,9,0,1,1,188670.9,0
1847,15812338,Dania,Bella,485,Selangor,Female,30,7,0,1,0,107067.37,1
1848,15758845,Zara,Zara,590,Selangor,Female,37,0,64345.21,1,1,61759.33,0
1849,15685844,Mila,Elsa,518,Kelantan,Female,35,8,141665.63,1,1,192776.64,0
1850,15583090,Nisha,Elsa,581,Selangor,Female,29,8,0,2,0,46735.19,1
1851,15587581,Jolie,Nisha,785,Kelantan,Female,33,5,136624.6,2,1,169117.74,1
1852,15633640,Ella,Zara,799,Selangor,Female,52,4,161209.66,1,1,89081.41,1
1853,15573741,Jamil ,Hasan ,698,Kelantan,Male,38,10,95010.92,1,1,105227.86,1
1854,15633574,Tia,Zara,730,Kelantan,Female,41,4,167545.32,1,0,128246.81,1
1855,15711455,Dwi,Dania,740,Selangor,Female,36,4,109044.6,1,0,94554.74,0
1856,15570601,Salma,Samima,785,Selangor,Female,47,9,122031.55,1,1,33823.5,1
1857,15690925,Samima,Dwi,527,Johor,Female,29,2,27755.97,1,0,97468.44,1
1858,15709338,Salma,Tia,544,Johor,Female,29,1,118560.55,1,1,164137.36,1
1859,15780746,Rafi,Lutfi ,705,Pahang,Male,61,4,0,2,1,191313.7,1
1860,15681956,Amin,Amin,684,Pahang,Male,34,9,0,2,1,65257.57,1
1861,15778190,Hiza,Asha ,639,Kelantan,Female,28,8,97840.72,1,1,178222.77,1
1862,15786852,Lela,Zara,565,Selangor,Female,38,2,158651.29,2,1,179445.28,1
1863,15726494,Zaid,Daniel,481,Johor,Male,44,9,175303.06,1,0,65500.53,1
1864,15641183,Imran ,Ramli ,731,Johor,Male,25,8,96950.21,1,0,97877.92,1
1865,15805312,Syamsul,Umar ,607,Selangor,Male,45,7,123859.6,1,1,113051.57,0
1866,15636572,Zainab,Hawa,760,Selangor,Female,32,7,0,2,1,105969.05,1
1867,15632575,Hiza,Hawa,559,Selangor,Female,70,9,0,1,1,122996.76,1
1868,15740164,Elsa,Nisha,715,Johor,Female,33,3,85227.84,1,1,68087.15,1
1869,15574947,Imran ,Rafi,656,Selangor,Male,36,8,97786.08,2,1,21478.36,0
1870,15597909,Daud ,Rafi,652,Kelantan,Male,33,7,128135.99,1,0,158437.73,1
1871,15782574,Khairul,Umar ,624,Kelantan,Male,33,6,0,2,0,76551.7,0
1872,15734999,Abu,Daniel,634,Selangor,Male,36,2,85996.19,1,0,15887.68,1
1873,15706593,Dania,Salma,850,Kelantan,Female,50,10,0,2,1,33741.84,1
1874,15766686,Samima,Hiza,659,Johor,Female,39,1,104502.11,1,0,20652.69,1
1875,15590268,Ramzi ,Imran ,529,Johor,Male,35,5,95772.97,1,1,112781.5,1
1876,15763055,Ramzi ,Daud ,572,Kelantan,Male,31,5,98108.79,1,1,119996.95,0
1877,15664754,Jamil ,Khairul,640,Johor,Male,39,9,131607.28,4,1,6981.43,0
1878,15643630,Sadiq ,Abu,770,Selangor,Male,55,9,63127.41,2,0,185211.28,1
1879,15641043,Ramli ,Daniel,648,Kelantan,Male,35,7,0,2,1,78436.36,1
1880,15768095,Amin,Jamil ,579,Selangor,Male,31,9,0,1,1,139048,0
1881,15811314,Nisha,Rose,589,Pahang,Female,36,9,140355.56,2,0,136329.96,1
1882,15669922,Lela,Ella,530,Pahang,Female,36,2,0,2,1,14721.8,1
1883,15707114,Zaid,Zaid,831,Pahang,Male,30,2,0,2,1,3430.38,0
1884,15670602,Abu,Abu,790,Johor,Male,24,7,107418.27,1,1,160450.21,0
1885,15713479,Amri,Daud ,656,Selangor,Male,35,6,0,2,0,1485.27,1
1886,15663830,Daud ,Hasan ,563,Kelantan,Male,32,6,0,2,1,19720.08,1
1887,15566958,Tariq ,Hasan ,667,Pahang,Male,39,7,167557.12,1,1,41183.02,1
1888,15680918,Hasan ,Tariq ,613,Kelantan,Male,34,8,117300.02,1,0,139410.08,1
1889,15663921,Amri,Ramli ,429,Johor,Male,60,7,0,2,1,163691.48,1
1890,15716324,Salma,Fiza,665,Selangor,Female,23,9,143672.9,1,1,115147.33,1
1891,15796969,Lutfi ,Ramli ,731,Selangor,Male,33,4,0,2,1,74945.11,1
1892,15574783,Ella,Ella,584,Pahang,Female,37,1,0,2,1,180363.56,1
1893,15773487,Latifa,Bella,634,Pahang,Female,31,8,76798.92,1,0,196021.73,0
1894,15802486,Ghani ,Rafi,488,Johor,Male,34,3,0,2,1,125979.36,1
1895,15783398,Dania,Hawa,535,Kelantan,Female,49,7,115309.75,1,0,111421.77,1
1896,15649418,Latifa,Mila,776,Johor,Female,29,7,178171.04,2,1,115818.51,1
1897,15604588,Rose,Asha ,850,Selangor,Female,38,3,0,2,1,179360.76,0
1898,15735428,Nisha,Nisha,673,Johor,Female,37,0,0,2,0,82351.06,0
1899,15629078,Latifa,Hiza,850,Kelantan,Female,45,5,127258.79,1,1,192744.23,1
1900,15806880,Bella,Dwi,627,Kelantan,Female,30,6,0,1,1,113408.47,1
1901,15754999,Jolie,Tia,570,Selangor,Female,33,8,0,1,1,124641.42,1
1902,15781034,Ramli ,Fauzi ,796,Pahang,Male,67,5,0,2,1,54871.02,0
1903,15622017,Latifa,Ella,773,Kelantan,Female,33,10,0,1,1,98820.09,1
1904,15705885,Syamsul,Daniel,752,Kelantan,Male,36,2,0,2,1,45570.84,1
1905,15677382,Asha ,Fiza,625,Pahang,Female,69,1,107569.96,1,1,182336.45,1
1906,15566843,Daud ,Umar ,535,Selangor,Male,20,9,134874.4,1,1,118825.56,1
1907,15608387,Tia,Zainab,786,Kelantan,Female,29,4,0,2,0,103372.79,1
1908,15810786,Hawa,Dwi,620,Johor,Female,67,3,0,2,1,43486.73,1
1909,15626983,Nisha,Latifa,605,Kelantan,Female,48,6,0,2,1,40062.99,1
1910,15773605,Elsa,Hiza,670,Selangor,Female,32,3,0,2,0,46175.7,1
1911,15811261,Hasan ,Rafi,617,Johor,Male,42,0,70105.87,1,1,120830.73,1
1912,15590606,Abu,Amri,595,Pahang,Male,41,9,0,2,0,5967.09,1
1913,15576644,Asha ,Zainab,687,Selangor,Female,29,4,78939.15,1,0,122134.56,1
1914,15750264,Ramli ,Fauzi ,757,Johor,Male,30,6,105128.85,2,1,62972.13,1
1915,15741554,Ramzi ,Syamsul,746,Johor,Male,31,2,113836.27,1,1,174815.54,1
1916,15769051,Umar ,Rafi,503,Johor,Male,25,7,0,1,1,192841.13,0
1917,15812198,Amin,Daud ,543,Johor,Male,48,1,100900.5,1,0,33310.72,0
1918,15699772,Rose,Tia,428,Johor,Female,40,3,129248.11,2,0,72876.43,1
1919,15744105,Fiza,Nisha,768,Pahang,Female,28,3,109118.05,2,1,50911.41,0
1920,15739858,Tariq ,Abu,618,Johor,Male,56,7,0,1,1,142400.27,1
1921,15723720,Samima,Bella,591,Johor,Female,31,7,0,2,1,48778.46,0
1922,15638355,Ella,Rose,658,Pahang,Female,35,5,126397.66,1,0,156361.58,0
1923,15805637,Umar ,Zaid,625,Selangor,Male,36,9,108546.16,3,0,133807.77,1
1924,15629575,Ramli ,Daud ,717,Johor,Male,36,2,148061.89,1,0,179128.69,1
1925,15586243,Umar ,Ramli ,667,Pahang,Male,44,8,122277.87,1,1,91810.71,1
1926,15757931,Fauzi ,Tariq ,804,Selangor,Male,24,3,0,2,0,173195.33,1
1927,15716023,Khairul,Imran ,693,Johor,Male,31,1,0,2,1,182270.88,0
1928,15647782,Sadiq ,Abu,729,Johor,Male,36,8,152899.24,2,0,177130.33,1
1929,15716609,Ghani ,Zaid,484,Kelantan,Male,54,3,134388.11,1,0,49954.79,0
1930,15623791,Dwi,Latifa,632,Kelantan,Female,40,3,109740.62,1,0,141896.74,1
1931,15627262,Fauzi ,Daud ,536,Johor,Male,23,6,92366.72,2,0,120661.71,1
1932,15652693,Rose,Mila,573,Selangor,Female,26,4,129109.02,1,0,149814.68,0
1933,15586993,Asha ,Samima,655,Pahang,Female,56,5,0,2,1,41782.7,1
1934,15815560,Amri,Fauzi ,666,Kelantan,Male,74,7,105102.5,1,1,46172.47,1
1935,15584930,Amri,Syamsul,726,Pahang,Male,30,5,111375.32,2,0,2704.09,1
1936,15799031,Ramli ,Fauzi ,523,Pahang,Male,39,3,0,2,0,6726.53,1
1937,15810457,Samima,Samima,728,Kelantan,Female,33,9,150412.14,2,0,170764.08,1
1938,15697879,Ghani ,Sadiq ,701,Selangor,Male,30,3,156660.72,2,0,45742.42,1
1939,15594902,Khairul,Daud ,518,Selangor,Male,38,3,90957.81,1,1,162304.59,0
1940,15799710,Tariq ,Sadiq ,739,Pahang,Male,37,7,104960.46,1,1,80883.82,0
1941,15659651,Zara,Salma,531,Selangor,Female,31,7,117052.82,1,0,118508.09,1
1942,15645956,Syamsul,Hasan ,452,Selangor,Male,44,3,88915.85,1,0,69697.74,1
1943,15651713,Amin,Tariq ,684,Johor,Male,45,6,148071.39,1,0,183575.01,1
1944,15737265,Zaid,Ghani ,728,Pahang,Male,39,6,152182.83,1,0,161203.6,0
1945,15687310,Ramli ,Ramzi ,783,Pahang,Male,39,9,0,2,0,143752.77,1
1946,15607347,Hasan ,Amri,734,Pahang,Male,22,5,130056.23,1,0,121894.31,0
1947,15698321,Ramzi ,Amri,648,Pahang,Male,34,3,95039.73,2,1,147055.87,1
1948,15657812,Daud ,Amri,688,Kelantan,Male,52,1,0,2,1,172033.57,1
1949,15569187,Daniel,Abu,680,Kelantan,Male,35,9,0,2,0,143774.06,0
1950,15681562,Jolie,Latifa,516,Johor,Female,43,2,112773.73,2,1,139366.58,1
1951,15615456,Hawa,Mila,680,Johor,Female,37,10,123806.28,1,0,81776.84,1
1952,15589793,Imran ,Ramzi ,604,Kelantan,Male,53,8,144453.75,1,0,190998.96,1
1953,15781884,Umar ,Lutfi ,624,Selangor,Male,27,9,94667.29,2,1,4470.52,0
1954,15675190,Abu,Daniel,623,Selangor,Male,21,10,0,2,1,135851.3,0
1955,15600734,Tariq ,Daniel,624,Johor,Male,51,5,174397.21,2,1,172372.63,1
1956,15779176,Hiza,Zainab,565,Pahang,Female,58,3,108888.24,3,1,135875.51,0
1957,15605286,Jamil ,Zaid,565,Kelantan,Male,55,4,118803.35,2,1,128124.7,1
1958,15674922,Amri,Imran ,710,Kelantan,Male,54,6,171137.62,1,1,167023.95,1
1959,15737506,Daud ,Abu,645,Kelantan,Male,42,6,0,1,0,149807.01,0
1960,15780514,Amri,Imran ,707,Pahang,Male,33,8,136678.52,1,0,54290.62,1
1961,15623647,Dwi,Salma,655,Johor,Female,36,1,135515.76,1,0,86013.96,1
1962,15668472,Lela,Dwi,705,Pahang,Female,24,5,177799.83,2,0,79886.06,0
1963,15692416,Zara,Dwi,358,Johor,Female,52,8,143542.36,3,0,141959.11,1
1964,15771139,Sadiq ,Abu,578,Selangor,Male,34,8,147487.23,2,0,66680.77,1
1965,15738318,Samima,Jolie,800,Pahang,Female,40,5,97764.41,1,0,98640.15,1
1966,15772243,Samima,Dania,612,Kelantan,Female,33,9,0,1,0,142797.5,0
1967,15638463,Zara,Rose,681,Selangor,Female,48,8,139480.18,1,1,163581.67,1
1968,15598088,Khairul,Ramli ,559,Pahang,Male,25,5,0,2,1,163221.22,1
1969,15693468,Tia,Rose,488,Pahang,Female,39,9,140553.46,1,0,12440.44,0
1970,15671930,Bella,Samima,717,Pahang,Female,36,5,0,2,1,145551.6,1
1971,15762268,Hawa,Jolie,666,Selangor,Female,41,10,141162.08,1,0,50908.48,1
1972,15780954,Umar ,Zaid,582,Johor,Male,26,4,65848.36,2,0,30149.21,1
1973,15700174,Lela,Fiza,733,Johor,Female,30,0,83319.28,1,0,57769.2,0
1974,15635728,Sadiq ,Amri,693,Pahang,Male,41,4,0,2,0,156381.47,0
1975,15679283,Mila,Asha ,694,Pahang,Female,33,4,129731.64,2,0,178123.86,1
1976,15591386,Bella,Hawa,622,Selangor,Female,35,5,0,2,0,51112.8,1
1977,15694192,Salma,Latifa,598,Kelantan,Female,38,6,0,2,0,173783.38,0
1978,15585901,Imran ,Zaid,717,Kelantan,Male,35,1,0,3,0,174770.14,0
1979,15792329,Sadiq ,Khairul,494,Pahang,Male,37,5,107106.33,2,0,172063.09,1
1980,15635597,Abu,Fauzi ,644,Kelantan,Male,33,8,0,2,1,155294.17,1
1981,15775880,Zara,Elsa,554,Selangor,Female,30,9,0,2,1,40320.3,1
1982,15630913,Hiza,Hawa,476,Pahang,Female,69,1,105303.73,1,1,134260.34,0
1983,15756680,Daud ,Rafi,667,Kelantan,Male,28,6,165798.1,1,0,147090.9,1
1984,15587913,Tia,Tia,748,Kelantan,Female,40,4,0,2,0,132368.47,1
1985,15737605,Bella,Zara,531,Pahang,Female,45,1,126495.57,2,1,164741.5,1
1986,15627876,Jolie,Zainab,719,Kelantan,Female,47,9,116393.59,1,0,63051.32,1
1987,15772601,Samima,Dania,845,Kelantan,Female,41,2,81733.74,2,0,199761.29,0
1988,15758606,Ramzi ,Daniel,738,Selangor,Male,54,4,0,1,1,55725.04,0
1989,15657107,Dania,Salma,563,Selangor,Female,46,8,106171.68,1,0,163145.5,1
1990,15622454,Khairul,Amin,695,Pahang,Male,28,0,96020.86,1,1,57992.49,1
1991,15775803,Amin,Ghani ,841,Pahang,Male,41,1,0,2,1,193093.77,0
1992,15570859,Tariq ,Ramzi ,626,Johor,Male,36,2,181671.16,2,1,57531.14,1
1993,15748381,Hawa,Lela,613,Selangor,Female,29,6,185709.28,2,1,77242.19,1
1994,15787189,Amri,Hasan ,824,Selangor,Male,60,8,134250.17,3,0,153046.16,0
1995,15666055,Fiza,Salma,705,Selangor,Female,49,7,0,1,0,63405.2,1
1996,15617648,Elsa,Nisha,584,Johor,Female,44,5,95671.75,2,1,106564.88,1
1997,15755678,Abu,Ghani ,534,Pahang,Male,62,2,0,2,0,42763.12,0
1998,15624781,Zainab,Samima,672,Johor,Female,34,1,142151.75,2,1,168753.34,1
1999,15779497,Rafi,Ghani ,603,Kelantan,Male,43,5,127823.93,1,1,19483.35,1
2000,15567399,Syamsul,Lutfi ,633,Johor,Male,43,3,144164.29,1,1,158646.46,1
2001,15613656,Sadiq ,Jamil ,842,Selangor,Male,58,1,63492.94,1,1,83172.19,1
2002,15734311,Zara,Lela,661,Johor,Female,27,3,0,2,1,76889.79,1
2003,15657214,Daniel,Ghani ,601,Selangor,Male,74,2,0,2,1,51554.58,0
2004,15799350,Syamsul,Umar ,632,Selangor,Male,41,0,106134.46,1,1,105570.39,0
2005,15729970,Ramzi ,Ramzi ,684,Selangor,Male,29,8,127269.75,1,1,79495.01,0
2006,15725835,Zara,Fiza,785,Pahang,Female,32,3,124493.03,2,1,52583.79,0
2007,15745543,Ramli ,Daud ,687,Johor,Male,39,7,0,2,0,26848.25,1
2008,15727384,Bella,Fiza,705,Kelantan,Female,43,10,146547.78,1,1,10072.55,0
2009,15666916,Rafi,Khairul,639,Selangor,Male,43,6,99610.92,2,0,187296.78,1
2010,15732917,Sadiq ,Lutfi ,729,Selangor,Male,46,5,117837.43,1,0,104016.61,1
2011,15612050,Rose,Mila,556,Johor,Female,48,8,168522.37,1,1,151310.16,1
2012,15726267,Khairul,Jamil ,570,Pahang,Male,32,9,117337.54,2,1,62810.91,0
2013,15780124,Imran ,Daud ,841,Johor,Male,74,9,108131.53,1,1,60830.38,0
2014,15742238,Ghani ,Umar ,705,Kelantan,Male,35,4,136496.12,2,0,116672.02,1
2015,15679024,Amri,Tariq ,553,Selangor,Male,32,3,116324.53,1,0,77304.49,1
2016,15715297,Samima,Nisha,779,Kelantan,Female,40,2,75470.23,1,1,52894.01,1
2017,15633612,Tariq ,Sadiq ,696,Johor,Male,28,4,172646.82,1,1,116471.43,1
2018,15602929,Dwi,Hiza,728,Johor,Female,37,4,0,1,0,4539.38,0
2019,15696703,Ramzi ,Abu,691,Kelantan,Male,27,3,160358.68,2,0,142367.72,1
2020,15756668,Daud ,Ramli ,706,Kelantan,Male,30,3,98415.37,1,1,110520.48,1
2021,15565779,Dania,Salma,627,Selangor,Female,30,6,57809.32,1,0,188258.49,1
2022,15795519,Jolie,Dania,716,Kelantan,Female,18,3,128743.8,1,0,197322.13,0
2023,15761477,Abu,Ghani ,501,Selangor,Male,24,4,130806.42,2,0,80241.14,1
2024,15731890,Lutfi ,Hasan ,601,Kelantan,Male,41,1,123971.16,1,1,172814.99,0
2025,15633043,Salma,Salma,545,Johor,Female,39,6,0,1,0,38410.74,0
2026,15752953,Sadiq ,Tariq ,634,Kelantan,Male,45,9,0,2,0,17622.82,0
2027,15603088,Tia,Fiza,451,Johor,Female,23,9,0,2,1,48021.71,0
2028,15606613,Fiza,Latifa,655,Johor,Female,59,7,0,1,0,88958.49,1
2029,15635939,Jolie,Hawa,458,Pahang,Female,39,9,0,2,0,116343.09,1
2030,15666043,Jamil ,Sadiq ,520,Selangor,Male,33,4,156297.58,2,1,166102.61,1
2031,15746190,Lela,Nisha,624,Pahang,Female,28,2,0,2,1,104353.26,0
2032,15591357,Sadiq ,Amri,765,Pahang,Male,51,3,123372.3,1,1,115429.32,1
2033,15658716,Dania,Elsa,667,Johor,Female,37,5,92171.35,3,0,178106.34,1
2034,15679909,Ghani ,Ghani ,665,Johor,Male,41,8,0,2,0,132152.32,1
2035,15634262,Hasan ,Jamil ,709,Selangor,Male,34,4,148375.19,2,1,21521.38,1
2036,15799825,Hawa,Hawa,583,Johor,Female,44,8,0,2,1,27431.62,1
2037,15756875,Imran ,Jamil ,782,Pahang,Male,34,6,147422.44,1,1,42143.61,0
2038,15678146,Nisha,Tia,668,Johor,Female,24,7,173962.32,1,0,106457.11,0
2039,15710743,Khairul,Daud ,621,Kelantan,Male,47,0,0,1,1,133831.37,1
2040,15595831,Fiza,Salma,579,Johor,Female,64,6,145215.43,1,1,164083.72,1
2041,15626684,Latifa,Jolie,547,Kelantan,Female,38,5,167539.97,1,1,159207.34,0
2042,15709846,Salma,Jolie,840,Pahang,Female,39,1,94968.97,1,0,84487.62,1
2043,15635459,Samima,Nisha,667,Kelantan,Female,27,3,106116.5,2,0,3674.71,1
2044,15642544,Jamil ,Amri,723,Kelantan,Male,34,5,0,2,1,12092.03,0
2045,15566494,Rafi,Syamsul,487,Selangor,Male,45,2,0,2,0,77475.73,1
2046,15655238,Latifa,Salma,668,Selangor,Female,31,9,0,2,0,41291.73,0
2047,15733429,Fauzi ,Jamil ,520,Pahang,Male,34,8,120018.86,2,1,343.38,1
2048,15814536,Zaid,Tariq ,549,Kelantan,Male,37,2,112541.54,2,0,47432.43,0
2049,15771702,Zara,Latifa,567,Kelantan,Female,35,5,166118.45,2,0,127827.18,1
2050,15723008,Bella,Fiza,720,Kelantan,Female,45,1,102882.4,2,1,35633.15,1
2051,15797160,Rose,Tia,492,Pahang,Female,49,8,0,1,1,182865.09,1
2052,15792222,Dwi,Dwi,712,Kelantan,Female,37,1,106881.5,2,0,169386.81,0
2053,15644765,Fauzi ,Jamil ,689,Kelantan,Male,26,4,120727.97,1,1,149073.88,0
2054,15610686,Zaid,Jamil ,850,Johor,Male,63,8,169832.57,1,0,184107.26,0
2055,15730868,Khairul,Tariq ,747,Johor,Male,41,5,0,2,1,22750.17,1
2056,15705991,Daniel,Syamsul,469,Selangor,Male,38,9,113599.42,1,0,11950.29,0
2057,15577078,Abu,Hasan ,539,Johor,Male,38,6,0,1,1,152880.07,1
2058,15679550,Daniel,Rafi,743,Selangor,Male,32,9,0,2,0,175252.78,1
2059,15787655,Lutfi ,Amri,707,Selangor,Male,47,3,0,2,0,174303.29,1
2060,15668081,Latifa,Hawa,581,Selangor,Female,50,4,0,2,1,80701.72,1
2061,15747980,Ghani ,Umar ,737,Pahang,Male,38,6,146282.79,2,0,198516.2,1
2062,15710295,Nisha,Jolie,445,Pahang,Female,38,6,119413.62,2,0,175756.36,1
2063,15724443,Dania,Zainab,703,Pahang,Female,29,3,122084.63,1,1,82824.08,0
2064,15571305,Dania,Hawa,588,Kelantan,Female,35,1,103060.63,1,0,179866.01,1
2065,15569503,Rafi,Hasan ,765,Selangor,Male,44,6,0,2,1,159899.97,1
2066,15581840,Tariq ,Abu,626,Pahang,Male,33,8,0,2,0,138504.28,1
2067,15772262,Fauzi ,Daud ,545,Kelantan,Male,37,9,110483.86,1,1,127394.67,1
2068,15767794,Fauzi ,Amri,744,Pahang,Male,31,9,120718.28,1,1,58961.49,1
2069,15629338,Mila,Hiza,658,Selangor,Female,31,2,36566.96,1,0,103644.98,1
2070,15790379,Hasan ,Sadiq ,629,Kelantan,Male,28,8,108601,1,1,119647.7,1
2071,15750684,Rose,Salma,719,Kelantan,Female,42,4,0,1,0,28465.86,1
2072,15697214,Salma,Zainab,686,Kelantan,Female,36,5,0,2,1,152979.14,1
2073,15711015,Rafi,Lutfi ,743,Selangor,Male,36,4,0,2,1,190911.02,1
2074,15573309,Ella,Latifa,626,Kelantan,Female,48,2,0,2,1,95794.98,1
2075,15805303,Daniel,Imran ,661,Kelantan,Male,44,1,141136.62,1,0,189742.78,1
2076,15741385,Syamsul,Fauzi ,710,Pahang,Male,45,9,108231.37,1,1,188574.08,1
2077,15780254,Daud ,Rafi,654,Selangor,Male,40,6,0,1,0,183872.88,0
2078,15744843,Rose,Zainab,569,Kelantan,Female,34,6,144855.34,1,0,196555.32,0
2079,15815626,Fauzi ,Sadiq ,640,Kelantan,Male,63,2,68432.45,2,1,112503.24,1
2080,15784736,Hasan ,Khairul,562,Selangor,Male,45,6,136855.24,1,0,46864,1
2081,15813412,Elsa,Rose,721,Pahang,Female,55,3,44020.89,1,0,65864.4,1
2082,15809143,Ramzi ,Lutfi ,456,Selangor,Male,32,9,133060.63,1,1,125167.92,1
2083,15617617,Tariq ,Hasan ,811,Selangor,Male,39,7,0,2,1,177519.39,1
2084,15779738,Lutfi ,Umar ,534,Kelantan,Male,24,1,0,1,1,169653.32,1
2085,15668669,Bella,Nisha,423,Selangor,Female,36,5,97665.61,1,0,118372.55,1
2086,15687477,Ghani ,Daniel,594,Pahang,Male,28,5,185013.02,1,0,16481.12,1
2087,15578908,Ella,Tia,725,Kelantan,Female,32,0,0,2,1,138525.19,1
2088,15687658,Latifa,Hiza,716,Selangor,Female,52,7,65971.61,2,0,14608,1
2089,15615020,Hawa,Samima,595,Selangor,Female,41,9,150463.11,2,1,81548.38,0
2090,15608886,Salma,Asha ,679,Pahang,Female,33,1,0,2,0,69608.48,0
2091,15602551,Amin,Syamsul,667,Selangor,Male,39,9,0,2,0,68873.8,1
2092,15672945,Rose,Fiza,661,Kelantan,Female,37,5,136425.18,1,0,81102.81,1
2093,15757408,Imran ,Tariq ,655,Kelantan,Male,38,3,250898.09,3,1,81054,0
2094,15806132,Zaid,Rafi,555,Kelantan,Male,55,4,146798.81,1,1,74149.77,1
2095,15813022,Amri,Syamsul,531,Johor,Male,70,1,0,2,0,99503.19,0
2096,15673578,Zara,Bella,611,Pahang,Female,40,7,128486.91,2,0,10109.47,1
2097,15757916,Jolie,Fiza,600,Johor,Female,38,9,0,2,1,58855.85,1
2098,15689168,Syamsul,Amri,531,Selangor,Male,37,1,143407.29,2,1,84402.46,0
2099,15769216,Mila,Bella,601,Pahang,Female,43,2,0,1,0,49713.87,1
2100,15593295,Lutfi ,Zaid,548,Pahang,Male,57,6,76165.65,1,1,133537.53,1
2101,15804814,Khairul,Daud ,759,Selangor,Male,40,4,0,2,0,124615.59,1
2102,15778934,Hawa,Zainab,678,Selangor,Female,49,8,0,2,1,98090.69,0
2103,15802351,Zara,Rose,755,Selangor,Female,33,6,90560.3,2,1,42607.69,1
2104,15630241,Daniel,Ramzi ,594,Pahang,Male,61,3,62391.22,1,1,192434.11,1
2105,15719561,Abu,Jamil ,768,Kelantan,Male,42,5,0,3,0,60686.4,0
2106,15615096,Hiza,Ella,492,Pahang,Female,31,7,0,2,1,49463.44,1
2107,15659931,Dwi,Fiza,637,Pahang,Female,55,1,123378.2,1,0,81431.99,1
2108,15714586,Latifa,Zara,646,Kelantan,Female,42,3,99836.47,1,1,22909.56,0
2109,15634949,Lutfi ,Abu,593,Johor,Male,74,5,161434.36,2,1,65532.17,1
2110,15589224,Zaid,Rafi,596,Kelantan,Male,41,5,0,2,1,141053.85,0
2111,15795990,Asha ,Salma,722,Pahang,Female,48,10,138311.76,1,1,3472.63,1
2112,15603216,Daud ,Khairul,642,Kelantan,Male,25,7,0,2,0,102083.78,1
2113,15631201,Elsa,Hawa,472,Kelantan,Female,28,4,0,2,0,1801.77,1
2114,15686255,Amin,Rafi,738,Pahang,Male,35,6,101744.84,1,0,85185.44,0
2115,15746594,Ramzi ,Amri,732,Kelantan,Male,33,8,0,1,0,119882.7,1
2116,15718893,Bella,Tia,404,Selangor,Female,54,4,125456.07,1,0,83715.66,1
2117,15671609,Lutfi ,Daniel,701,Johor,Male,44,7,0,2,0,23425.78,1
2118,15652540,Lutfi ,Zaid,683,Selangor,Male,31,2,0,2,1,77326.78,0
2119,15774857,Tia,Jolie,460,Kelantan,Female,27,7,0,2,0,156150.08,1
2120,15791836,Sadiq ,Jamil ,690,Johor,Male,29,5,0,2,0,108577.97,1
2121,15651554,Tia,Fiza,618,Selangor,Female,54,4,118449.21,1,1,133573.29,1
2122,15583576,Lutfi ,Tariq ,671,Kelantan,Male,30,2,0,1,1,102057.86,0
2123,15732740,Lela,Samima,765,Selangor,Female,32,9,178095.55,1,0,47247.56,0
2124,15723320,Zara,Tia,651,Pahang,Female,25,2,109175.14,2,0,114566.47,1
2125,15603851,Ramli ,Fauzi ,704,Johor,Male,32,7,127785.17,4,0,184464.7,0
2126,15777923,Salma,Latifa,544,Pahang,Female,45,6,0,2,1,151401.33,0
2127,15735719,Hiza,Zara,790,Pahang,Female,40,9,0,2,1,70607.1,1
2128,15703482,Hasan ,Fauzi ,710,Pahang,Male,34,9,134260.36,2,0,147074.67,1
2129,15605835,Amin,Daniel,743,Pahang,Male,37,8,69143.91,2,1,105780.18,0
2130,15664881,Hasan ,Ramzi ,702,Selangor,Male,34,4,100054.77,1,0,109496.45,1
2131,15757568,Salma,Latifa,704,Selangor,Female,45,6,0,1,1,137739.45,1
2132,15792660,Syamsul,Lutfi ,614,Selangor,Male,38,2,116248.88,1,0,105140.92,1
